ServiceConnections,Population,Score_SourceNumber,Score_SourceCapacityViolations,Score_SCM,Score_CriticallyOverdraftedGroundwaterBasin,CDAG_rank,Curtailment,Score_1702,Score_1705,Score_1706,Score_1812,Score_1813,Score_1814,Score_1815,EAR2020DroughtRiskScore,SAFER_AccessibilityScore,Lat,Long,County,DSCI2WYAvg,ActiveGWSource,ActiveSWSource,CurtailedWatershed,HUC4,HUC8,Basin_Number_part1,FracturedRock,Basin12,Basin34,Basin5,Basin6,Basin789,Intertie,TNCFlow2WYAvg,DroughtExperienced
5312,9416,0,No,No,No,-1,No,0,0,0,0,0,0,0,0,0.333333333,38.1549467,-121.6901072,SOLANO,295.6,7,0,SacramentoRiver,18-02,18-020163,5,0-000,0-000,0-000,5-021,0-000,0-000,No,7043.511667,0
8711,29917,0,No,No,No,-1,No,0,0,0,0,0,0,0,0,0.333333333,38.3939412,-121.9561729,SOLANO,295.6,0,4,PartialSac,18-02,18-020163,FR-25,FR-999,2-003,0-000,5-021,0-000,0-000,No,7043.511667,0
36655,118470,0,No,No,No,-1,Yes,0,0,0,1,0,1,2,4,-1,38.1377605,-122.2411489,SOLANO,295.6,0,8,PartialSac,18-05,18-050002,FR-25,FR-999,2-003,0-000,5-021,0-000,0-000,No,68.68378425,1
29170,96735,0,No,No,No,-1,No,0,0,0,1,1,0,0,2,0,38.3453884,-121.9038405,SOLANO,295.6,15,3,PartialSac,18-02,18-020163,FR-25,FR-999,2-003,0-000,5-021,0-000,0-000,Yes,7043.511667,0
2938,9037,0,No,No,No,2244,No,0,0,0,0,1,0,0,1,0,38.444992,-121.8161806,SOLANO,295.6,5,0,SacramentoRiver,18-02,18-020163,5,0-000,0-000,0-000,5-021,0-000,0-000,No,7043.511667,0
162,452,0,No,No,No,2062,No,0,0,0,0,0,0,0,0,0.333333333,38.3819208,-122.0049341,SOLANO,295.6,0,4,PartialSac,18-02,18-020163,FR-25,FR-999,2-003,0-000,5-021,0-000,0-000,No,7043.511667,0
88,314,1,No,No,No,1655,No,0,0,0,0,0,0,0,0,1.333333333,38.3286205,-121.9359339,SOLANO,295.6,1,0,SacramentoRiver,18-02,18-020163,5,0-000,0-000,0-000,5-021,0-000,0-000,No,7043.511667,0
40,287,1,No,No,No,646,No,0,0,0,0,0,0,0,0,1.333333333,38.4087013,-122.0155491,SOLANO,295.6,1,0,SacramentoRiver,18-02,18-020163,5,0-000,0-000,0-000,5-021,0-000,0-000,No,7043.511667,0
398,1130,0.5,No,No,No,2206,No,0,0,0,0,0,0,0,0,0.333333333,38.3939649,-121.9566344,SOLANO,295.6,2,0,SacramentoRiver,18-02,18-020163,5,0-000,0-000,0-000,5-021,0-000,0-000,No,7043.511667,0
1,3,0,No,No,No,-1,Yes,0,0,0,0,0,0,0,0,-1,38.1377605,-122.2411489,SOLANO,295.6,0,4,PartialSac,18-05,18-050002,FR-25,FR-999,2-003,0-000,5-021,0-000,0-000,No,68.68378425,1
854,2800,0,No,No,No,-1,No,0,0,0,1,0,1,2,4,0.333333333,38.1377605,-122.2411489,SOLANO,295.6,0,5,PartialSac,18-05,18-050002,FR-5,FR-999,0-000,0-000,5-021,0-000,0-000,No,68.68378425,0
19,53,0,No,No,No,1981,No,0,0,0,0,0,0,0,0,1,38.3206077,-122.0385743,SOLANO,295.6,0,0,NotInCurtailedWatershed,18-05,18-050001,FR,FR-999,0-000,0-000,0-000,0-000,0-000,Yes,10081.04397,0
27,73,0,No,No,No,1742,No,0,0,0,0,0,0,0,0,0.333333333,38.4021211,-122.0416966,SOLANO,295.6,0,3,PartialSac,18-02,18-020163,FR-25,FR-999,2-003,0-000,5-021,0-000,0-000,No,7043.511667,0
17,66,0,No,No,No,2021,No,0,0,0,0,0,0,0,0,1,38.2875281,-121.9691116,SOLANO,295.6,0,0,NotInCurtailedWatershed,18-05,18-050001,2,0-000,2-003,0-000,0-000,0-000,0-000,Yes,10081.04397,0
1,7190,0,No,No,No,1844,No,0,0,0,0,0,0,0,0,0,38.2692539,-121.9475204,SOLANO,295.6,5,0,SacramentoRiver,18-05,18-050001,5,0-000,0-000,0-000,5-021,0-000,0-000,Yes,10081.04397,0
1,5100,0,No,No,No,1935,No,0,0,0,0,0,0,0,0,0,38.3173917,-121.9766595,SOLANO,295.6,0,1,SacramentoRiver,18-05,18-050001,5,0-000,0-000,0-000,5-021,0-000,0-000,Yes,10081.04397,0
8,150,1,No,No,No,862,No,0,0,0,0,0,0,0,0,1.333333333,38.216551,-121.8477769,SOLANO,295.6,1,0,SacramentoRiver,18-02,18-020163,5,0-000,0-000,0-000,5-021,0-000,0-000,No,7043.511667,0
157,250,0,No,No,No,1490,No,0,0,0,0,1,0,0,1,0.333333333,38.534037,-123.085497,SONOMA,271.7809524,4,1,RussianRiver,18-01,18-010110,FR,FR-999,0-000,0-000,0-000,0-000,0-000,No,684.5721664,0
39,90,1,Yes,Yes,No,300,Yes,0,0,0,0,0,0,0,0,2.5,38.7865359,-123.0133159,SONOMA,271.7809524,1,0,RussianRiver,18-01,18-010110,1,0-000,1-054,0-000,0-000,0-000,0-000,No,684.5721664,0
79,260,1,No,No,No,1250,No,0,0,0,0,0,0,0,0,1.333333333,38.232417,-122.6366524,SONOMA,271.7809524,1,0,NotInCurtailedWatershed,18-05,18-050002,1,0-000,1-055,0-000,0-000,0-000,0-000,No,68.68378425,0
23,76,0.5,No,No,No,1364,No,0,0,0,0,0,0,0,0,0.333333333,38.3311224,-122.7291442,SONOMA,271.7809524,2,0,RussianRiver,18-01,18-010110,1,0-000,1-055,0-000,0-000,0-000,0-000,No,684.5721664,0
60,162,0,No,No,No,-1,No,0,0,0,2,2,2,0,6,1,38.4464336,-123.0567212,SONOMA,271.7809524,0,0,RussianRiver,18-01,18-010110,1,0-000,1-060,0-000,0-000,0-000,0-000,Yes,684.5721664,0
92,232,0.5,No,No,No,1892,Yes,0,0,0,0,0,0,0,0,0.333333333,38.7412425,-122.9197515,SONOMA,271.7809524,2,0,RussianRiver,18-01,18-010110,1,0-000,1-054,0-000,0-000,0-000,0-000,No,684.5721664,0
123,406,1,No,No,No,961,No,0,0,0,0,0,1,0,1,1.333333333,38.4512451,-123.1205435,SONOMA,271.7809524,0,1,RussianRiver,18-01,18-010110,FR,FR-999,0-000,0-000,0-000,0-000,0-000,No,684.5721664,0
21,59,1,No,No,No,1261,No,0,0,0,0,0,0,0,0,1.333333333,38.3945688,-122.550841,SONOMA,271.7809524,1,0,NotInCurtailedWatershed,18-05,18-050002,2,0-000,2-002,0-000,0-000,0-000,0-000,No,68.68378425,0
109,383,1,Yes,Yes,No,1109,Yes,0,0,0,0,0,1,0,1,2.333333333,38.408611,-122.9479704,SONOMA,271.7809524,1,0,RussianRiver,18-01,18-010110,1,0-000,1-060,0-000,0-000,0-000,0-000,No,684.5721664,1
99,427,0.5,No,No,No,2245,No,0,0,0,0,0,0,0,0,0.333333333,38.3494611,-123.0651421,SONOMA,271.7809524,1,1,NotInCurtailedWatershed,18-01,18-010109,1,0-000,1-057,0-000,0-000,0-000,0-000,No,214.3489988,0
83,300,0,No,No,No,2158,No,0,0,0,2,1,1,0,4,0.333333333,38.4215102,-122.6755334,SONOMA,271.7809524,3,0,RussianRiver,18-01,18-010110,FR,FR-999,0-000,0-000,0-000,0-000,0-000,No,684.5721664,0
51,127,0.5,No,No,No,-1,No,0,0,0,2,2,2,0,6,0.333333333,38.4069347,-122.7555582,SONOMA,271.7809524,2,0,RussianRiver,18-01,18-010110,1,0-000,1-055,0-000,0-000,0-000,0-000,No,684.5721664,0
39,129,1,No,No,No,596,No,0,0,0,0,0,0,0,0,1.333333333,38.4848334,-122.6791083,SONOMA,271.7809524,1,0,RussianRiver,18-01,18-010110,FR,FR-999,0-000,0-000,0-000,0-000,0-000,No,684.5721664,0
117,300,0.5,No,No,No,2049,No,0,0,0,0,0,0,0,0,0.333333333,38.4259126,-122.6810061,SONOMA,271.7809524,2,0,RussianRiver,18-01,18-010110,1,0-000,1-055,0-000,0-000,0-000,0-000,No,684.5721664,0
26,90,0,Yes,Yes,No,2266,No,1,0,0,0,1,1,0,4,1.333333333,38.373014,-122.91755,SONOMA,271.7809524,2,2,NotInCurtailedWatershed,18-01,18-010109,1,0-000,1-059,0-000,0-000,0-000,0-000,No,214.3489988,0
25,64,1,No,No,No,1477,No,0,0,0,0,0,0,0,0,1.333333333,38.4552777,-122.6450753,SONOMA,271.7809524,1,0,RussianRiver,18-01,18-010110,1,0-000,1-055,0-000,0-000,0-000,0-000,No,684.5721664,0
62,170,0.5,No,No,No,1679,No,0,0,0,0,0,0,0,0,0.333333333,38.5167907,-122.7224168,SONOMA,271.7809524,2,0,RussianRiver,18-01,18-010110,FR,FR-999,0-000,0-000,0-000,0-000,0-000,No,684.5721664,0
27,75,0.5,No,No,No,1992,No,0,0,0,1,2,0,0,3,0.333333333,38.4413394,-122.7823895,SONOMA,271.7809524,2,0,RussianRiver,18-01,18-010110,1,0-000,1-055,0-000,0-000,0-000,0-000,No,684.5721664,0
87,244,0.5,No,No,No,1802,No,0,0,0,0,1,0,0,1,0.333333333,38.4072255,-122.8410841,SONOMA,271.7809524,2,0,RussianRiver,18-01,18-010110,1,0-000,1-055,0-000,0-000,0-000,0-000,No,684.5721664,0
47,126,0.5,No,No,No,2259,No,0,0,0,0,0,0,0,0,0.333333333,38.3895109,-122.8219384,SONOMA,271.7809524,2,0,RussianRiver,18-01,18-010110,1,0-000,1-055,0-000,0-000,0-000,0-000,No,684.5721664,0
41,135,0.5,No,No,No,2174,No,0,0,0,0,1,0,0,1,0.333333333,38.3849644,-122.8067525,SONOMA,271.7809524,2,0,RussianRiver,18-01,18-010110,1,0-000,1-059,0-000,0-000,0-000,0-000,No,684.5721664,0
160,350,0.5,No,No,No,1813,No,0,0,0,0,0,0,0,0,0.333333333,38.4324691,-122.7996997,SONOMA,271.7809524,2,0,RussianRiver,18-01,18-010110,1,0-000,1-055,0-000,0-000,0-000,0-000,No,684.5721664,0
190,420,0,No,No,No,1717,No,0,0,0,0,1,0,0,1,0.333333333,38.3058625,-122.5454498,SONOMA,271.7809524,4,0,NotInCurtailedWatershed,18-05,18-050002,FR,FR-999,0-000,0-000,0-000,0-000,0-000,No,68.68378425,0
69,150,0,No,No,No,1669,No,0,0,0,0,0,0,0,0,0.333333333,38.3197617,-122.4566979,SONOMA,271.7809524,3,0,NotInCurtailedWatershed,18-05,18-050002,FR,FR-999,0-000,0-000,0-000,0-000,0-000,No,68.68378425,0
23,61,0,No,No,No,767,No,0,0,0,0,0,0,0,0,1.333333333,39.3483574,-123.8032656,SONOMA,271.7809524,3,0,NotInCurtailedWatershed,18-01,18-010108,1,0-000,1-059,0-000,0-000,0-000,0-000,No,151.716127,1
113,250,1,Yes,Yes,No,376,Yes,0,0,2,1,0,1,0,4,2.5,38.7769795,-122.967116,SONOMA,271.7809524,1,0,RussianRiver,18-01,18-010110,1,0-000,1-054,0-000,0-000,0-000,0-000,No,684.5721664,1
41,100,1,No,No,No,189,No,0,0,0,0,0,0,0,0,2,38.4399754,-122.710764,SONOMA,271.7809524,1,0,RussianRiver,18-01,18-010110,1,0-000,1-055,0-000,0-000,0-000,0-000,No,684.5721664,0
12,26,0.5,No,No,No,2075,No,0,0,0,0,0,0,0,0,0.333333333,38.5530322,-122.7138801,SONOMA,271.7809524,2,0,RussianRiver,18-01,18-010110,1,0-000,1-054,0-000,0-000,0-000,0-000,No,684.5721664,0
54,358,0,No,No,No,534,Yes,0,0,0,0,1,0,0,1,0.5,38.6268903,-122.842384,SONOMA,271.7809524,2,1,RussianRiver,18-01,18-010110,FR,FR-999,0-000,0-000,0-000,0-000,0-000,No,684.5721664,0
64,280,0.5,No,No,No,1796,No,1,2,2,0,2,2,0,10,0.333333333,38.33325,-123.0480571,SONOMA,271.7809524,0,2,NotInCurtailedWatershed,18-05,18-050005,FR,FR-999,0-000,0-000,0-000,0-000,0-000,No,34.14571618,1
55,181,0.5,No,No,No,2045,No,0,0,0,0,0,0,0,0,0.333333333,38.3701859,-122.642596,SONOMA,271.7809524,2,0,RussianRiver,18-01,18-010110,FR,FR-999,0-000,0-000,0-000,0-000,0-000,No,684.5721664,0
189,271,0.5,No,No,No,1514,No,0,0,0,1,0,1,0,2,0.333333333,38.5473468,-123.2744783,SONOMA,271.7809524,1,1,NotInCurtailedWatershed,18-01,18-010109,FR-1,FR-999,1-061,0-000,0-000,0-000,0-000,No,214.3489988,0
135,446,0.5,No,No,No,1738,No,0,0,0,0,1,0,0,1,0.333333333,38.4023886,-122.6036113,SONOMA,271.7809524,2,0,NotInCurtailedWatershed,18-05,18-050002,FR,FR-999,0-000,0-000,0-000,0-000,0-000,No,68.68378425,0
34,112,1,No,No,No,441,No,0,0,0,0,0,0,0,0,1.5,38.4524,-122.6288601,SONOMA,271.7809524,1,0,RussianRiver,18-01,18-010110,2,0-000,2-019,0-000,0-000,0-000,0-000,No,684.5721664,0
66,218,0,No,No,No,2026,No,0,0,0,0,0,0,0,0,1,38.4129523,-122.5597668,SONOMA,271.7809524,0,0,NotInCurtailedWatershed,18-05,18-050002,2,0-000,2-019,0-000,0-000,0-000,0-000,Yes,68.68378425,0
29,100,0,No,No,No,2261,No,0,0,0,0,0,0,0,0,0,38.4825545,-122.6744521,SONOMA,271.7809524,1,0,RussianRiver,18-01,18-010110,1,0-000,1-055,0-000,0-000,0-000,0-000,Yes,684.5721664,0
230,460,0.5,No,No,No,2074,No,0,0,0,0,0,0,0,0,0.333333333,38.4611324,-122.6712963,SONOMA,271.7809524,2,0,RussianRiver,18-01,18-010110,1,0-000,1-055,0-000,0-000,0-000,0-000,No,684.5721664,0
47,150,0.5,No,No,No,1590,No,0,0,0,0,0,0,0,0,0.333333333,38.5006697,-122.7041514,SONOMA,271.7809524,2,0,RussianRiver,18-01,18-010110,FR,FR-999,0-000,0-000,0-000,0-000,0-000,No,684.5721664,0
22,61,1,Yes,Yes,No,191,No,0,0,0,0,0,0,0,0,3,38.5114755,-122.7167919,SONOMA,271.7809524,1,0,RussianRiver,18-01,18-010110,1,0-000,1-055,0-000,0-000,0-000,0-000,No,684.5721664,0
22,66,1,No,No,No,871,Yes,0,0,0,0,0,0,0,0,1.333333333,38.7897183,-123.0151537,SONOMA,271.7809524,1,0,RussianRiver,18-01,18-010110,1,0-000,1-054,0-000,0-000,0-000,0-000,No,684.5721664,1
63,208,1,Yes,Yes,No,643,Yes,0,0,2,0,0,1,0,3,2.333333333,38.7645934,-123.0032625,SONOMA,271.7809524,1,0,RussianRiver,18-01,18-010110,1,0-000,1-054,0-000,0-000,0-000,0-000,No,684.5721664,0
110,363,0,No,No,No,2209,No,0,0,0,0,0,1,0,1,0.333333333,38.5294607,-122.6968658,SONOMA,271.7809524,3,0,RussianRiver,18-01,18-010110,FR,FR-999,0-000,0-000,0-000,0-000,0-000,No,684.5721664,0
24,67,1,No,No,No,79,Yes,0,0,0,0,0,0,0,0,2,38.4793677,-123.0504283,SONOMA,271.7809524,1,0,RussianRiver,18-01,18-010110,FR,FR-999,0-000,0-000,0-000,0-000,0-000,No,684.5721664,0
63,150,0.5,No,No,No,1419,Yes,0,0,2,0,0,0,0,2,0.333333333,38.484905,-123.058073,SONOMA,271.7809524,2,0,RussianRiver,18-01,18-010110,FR,FR-999,0-000,0-000,0-000,0-000,0-000,No,684.5721664,1
29,45,1,No,No,No,32,No,0,0,0,0,1,1,0,2,2,38.4855712,-123.0618654,SONOMA,271.7809524,1,0,RussianRiver,18-01,18-010110,FR,FR-999,0-000,0-000,0-000,0-000,0-000,No,684.5721664,0
67,100,1,No,No,No,122,No,0,0,0,0,0,0,0,0,2,38.4761667,-123.0557429,SONOMA,271.7809524,1,0,RussianRiver,18-01,18-010110,FR,FR-999,0-000,0-000,0-000,0-000,0-000,No,684.5721664,0
18,30,1,No,No,No,292,No,0,0,0,0,0,0,0,0,1.5,38.5000267,-123.0674051,SONOMA,271.7809524,1,0,RussianRiver,18-01,18-010110,FR,FR-999,0-000,0-000,0-000,0-000,0-000,No,684.5721664,0
18,40,1,No,No,No,298,No,0,0,0,0,0,0,0,0,1.5,38.4918699,-123.0665687,SONOMA,271.7809524,0,1,RussianRiver,18-01,18-010110,FR,FR-999,0-000,0-000,0-000,0-000,0-000,No,684.5721664,0
51,100,0.5,No,No,No,950,No,0,0,0,0,0,0,0,0,0.333333333,38.5004771,-123.0696154,SONOMA,271.7809524,2,0,RussianRiver,18-01,18-010110,FR,FR-999,0-000,0-000,0-000,0-000,0-000,No,684.5721664,0
31,70,0.5,No,No,No,1251,No,1,2,0,2,0,2,0,8,0.333333333,38.4327178,-123.1017571,SONOMA,271.7809524,0,2,RussianRiver,18-01,18-010110,1,0-000,1-060,0-000,0-000,0-000,0-000,No,684.5721664,0
16,37,0.5,No,No,No,1973,Yes,0,0,0,0,0,0,0,0,0.333333333,38.6462916,-122.8143999,SONOMA,271.7809524,2,0,RussianRiver,18-01,18-010110,1,0-000,1-054,0-000,0-000,0-000,0-000,No,684.5721664,1
136,435,0,Yes,Yes,No,2148,No,1,2,2,0,2,2,0,10,1,38.33325,-123.0480571,SONOMA,271.7809524,1,10,NotInCurtailedWatershed,18-05,18-050005,FR-1,FR-999,1-061,0-000,0-000,0-000,0-000,No,34.14571618,1
28,65,1,No,No,No,1309,No,0,0,0,0,0,0,0,0,1.333333333,38.3634276,-122.8030058,SONOMA,271.7809524,1,0,RussianRiver,18-01,18-010110,1,0-000,1-059,0-000,0-000,0-000,0-000,No,684.5721664,0
59,200,0,No,No,No,433,No,0,0,0,0,0,0,0,0,0.5,38.401347,-122.6193776,SONOMA,271.7809524,3,0,RussianRiver,18-01,18-010110,FR,FR-999,0-000,0-000,0-000,0-000,0-000,No,684.5721664,0
30,84,1,No,No,No,1123,Yes,0,0,0,0,0,0,0,0,1.333333333,38.6057513,-122.8493678,SONOMA,271.7809524,1,0,RussianRiver,18-01,18-010110,1,0-000,1-055,0-000,0-000,0-000,0-000,No,684.5721664,0
72,237,0,No,No,No,1919,No,0,0,0,0,0,0,0,0,0.333333333,38.3308696,-122.6300195,SONOMA,271.7809524,3,0,PartialRus,18-05,18-050002,FR-1,FR-999,1-055,0-000,0-000,0-000,0-000,No,68.68378425,0
25,82,1,No,No,No,1594,No,0,0,0,0,0,0,0,0,1.333333333,38.347526,-122.768088,SONOMA,271.7809524,1,0,RussianRiver,18-01,18-010110,1,0-000,1-055,0-000,0-000,0-000,0-000,No,684.5721664,0
23,74,0.5,No,No,No,1313,No,0,0,0,0,0,0,0,0,0.333333333,38.4780763,-122.8485531,SONOMA,271.7809524,2,0,RussianRiver,18-01,18-010110,1,0-000,1-059,0-000,0-000,0-000,0-000,No,684.5721664,0
23,27,1,No,No,No,691,No,0,0,0,0,0,0,0,0,1.333333333,38.4377654,-122.8569688,SONOMA,271.7809524,1,0,RussianRiver,18-01,18-010110,1,0-000,1-059,0-000,0-000,0-000,0-000,No,684.5721664,0
70,130,0.5,No,No,No,880,No,0,0,0,1,1,1,0,3,0.333333333,38.4300041,-122.73543,SONOMA,271.7809524,2,0,RussianRiver,18-01,18-010110,1,0-000,1-055,0-000,0-000,0-000,0-000,No,684.5721664,0
202,400,0,No,No,No,1035,No,0,0,0,0,1,0,0,1,0,38.4778435,-122.6605123,SONOMA,271.7809524,3,0,RussianRiver,18-01,18-010110,1,0-000,1-055,0-000,0-000,0-000,0-000,Yes,684.5721664,0
150,210,1,No,No,No,615,No,0,0,0,0,1,0,0,1,1.333333333,38.5210885,-122.7770611,SONOMA,271.7809524,1,0,RussianRiver,18-01,18-010110,1,0-000,1-055,0-000,0-000,0-000,0-000,No,684.5721664,0
194,342,0.5,No,No,No,1912,No,0,0,0,0,1,0,0,1,0.333333333,38.5192868,-122.7781193,SONOMA,271.7809524,2,1,RussianRiver,18-01,18-010110,1,0-000,1-055,0-000,0-000,0-000,0-000,No,684.5721664,0
127,188,1,No,No,No,861,No,0,0,0,0,0,0,0,0,1.333333333,38.5360823,-122.7857362,SONOMA,271.7809524,1,0,RussianRiver,18-01,18-010110,1,0-000,1-055,0-000,0-000,0-000,0-000,No,684.5721664,0
23,70,1,No,No,No,1403,No,0,0,0,0,0,0,0,0,1.333333333,38.5615259,-122.824658,SONOMA,271.7809524,1,0,RussianRiver,18-01,18-010110,1,0-000,1-055,0-000,0-000,0-000,0-000,No,684.5721664,0
19,40,1,No,No,No,1090,Yes,0,0,0,0,1,0,0,1,1.333333333,38.8006053,-122.9909878,SONOMA,271.7809524,1,0,RussianRiver,18-01,18-010110,1,0-000,1-054,0-000,0-000,0-000,0-000,No,684.5721664,0
50,137,1,No,No,No,-1,No,0,0,0,2,2,2,0,6,1.333333333,38.5018575,-122.9961102,SONOMA,271.7809524,0,1,RussianRiver,18-01,18-010110,FR,FR-999,0-000,0-000,0-000,0-000,0-000,No,684.5721664,0
71,125,0.5,No,No,No,1933,No,0,0,0,1,1,0,0,2,0.333333333,38.3955653,-122.7123139,SONOMA,271.7809524,2,0,RussianRiver,18-01,18-010110,1,0-000,1-055,0-000,0-000,0-000,0-000,No,684.5721664,0
57,130,0.5,No,No,No,1410,No,0,0,0,0,0,0,0,0,0.333333333,38.3974523,-122.7116962,SONOMA,271.7809524,2,0,RussianRiver,18-01,18-010110,1,0-000,1-055,0-000,0-000,0-000,0-000,No,684.5721664,0
56,90,1,No,No,No,820,No,0,0,0,0,0,0,0,0,1.333333333,38.4472985,-122.8656027,SONOMA,271.7809524,1,0,RussianRiver,18-01,18-010110,1,0-000,1-059,0-000,0-000,0-000,0-000,No,684.5721664,0
73,225,0.5,No,No,No,1119,No,0,0,0,0,0,0,0,0,0.333333333,38.3960659,-122.7146261,SONOMA,271.7809524,2,0,RussianRiver,18-01,18-010110,1,0-000,1-055,0-000,0-000,0-000,0-000,No,684.5721664,0
50,75,0.5,No,No,No,1050,No,0,0,0,0,0,0,0,0,0.333333333,38.4156131,-122.7146081,SONOMA,271.7809524,2,0,RussianRiver,18-01,18-010110,1,0-000,1-055,0-000,0-000,0-000,0-000,No,684.5721664,0
29,42,0.5,No,No,No,1762,No,0,0,0,0,0,0,0,0,0.333333333,38.4021359,-122.8238806,SONOMA,271.7809524,2,0,RussianRiver,18-01,18-010110,1,0-000,1-059,0-000,0-000,0-000,0-000,No,684.5721664,0
42,141,1,No,No,No,1735,No,0,0,0,1,1,1,1,4,1.333333333,38.405062,-122.7147483,SONOMA,271.7809524,1,0,RussianRiver,18-01,18-010110,1,0-000,1-055,0-000,0-000,0-000,0-000,No,684.5721664,0
75,100,1,No,No,No,1361,No,0,0,0,0,0,0,0,0,1.333333333,38.5094761,-122.778472,SONOMA,271.7809524,1,0,RussianRiver,18-01,18-010110,1,0-000,1-055,0-000,0-000,0-000,0-000,No,684.5721664,0
141,420,0,No,No,No,1002,No,0,0,0,0,0,0,0,0,0.333333333,38.393724,-122.7058942,SONOMA,271.7809524,3,0,RussianRiver,18-01,18-010110,1,0-000,1-055,0-000,0-000,0-000,0-000,No,684.5721664,0
79,75,1,No,No,No,1363,No,0,0,0,0,0,0,0,0,1.333333333,38.3985476,-122.711255,SONOMA,271.7809524,1,0,RussianRiver,18-01,18-010110,1,0-000,1-055,0-000,0-000,0-000,0-000,No,684.5721664,0
111,250,0.5,No,No,No,2061,No,0,0,0,0,0,0,0,0,0.333333333,38.4076789,-122.711255,SONOMA,271.7809524,2,0,RussianRiver,18-01,18-010110,1,0-000,1-055,0-000,0-000,0-000,0-000,No,684.5721664,0
122,200,0.5,No,No,No,1169,No,0,0,0,1,0,0,0,1,0.333333333,38.4039026,-122.7134873,SONOMA,271.7809524,2,0,RussianRiver,18-01,18-010110,1,0-000,1-055,0-000,0-000,0-000,0-000,No,684.5721664,0
186,410,0,No,No,No,2085,No,0,0,0,0,0,0,0,0,0.333333333,38.4312143,-122.7513083,SONOMA,271.7809524,3,0,RussianRiver,18-01,18-010110,1,0-000,1-055,0-000,0-000,0-000,0-000,No,684.5721664,0
54,178,0,No,No,No,1464,No,0,0,0,0,0,0,0,0,0.333333333,38.3218627,-122.4191718,SONOMA,271.7809524,4,0,NotInCurtailedWatershed,18-05,18-050002,FR,FR-999,0-000,0-000,0-000,0-000,0-000,No,68.68378425,0
16,25,0.5,No,No,No,1815,No,0,0,0,0,0,0,0,0,0.333333333,38.4988284,-122.6803441,SONOMA,271.7809524,2,0,RussianRiver,18-01,18-010110,1,0-000,1-055,0-000,0-000,0-000,0-000,No,684.5721664,0
38,77,0,Yes,Yes,No,1137,No,0,0,0,2,2,2,0,6,1.333333333,38.3447542,-122.9714727,SONOMA,271.7809524,2,1,NotInCurtailedWatershed,18-01,18-010109,1,0-000,1-059,0-000,0-000,0-000,0-000,No,214.3489988,0
247,691,1,No,No,No,406,No,0,0,0,1,1,1,0,3,1.5,38.2847292,-122.4714915,SONOMA,271.7809524,1,0,NotInCurtailedWatershed,18-05,18-050002,2,0-000,2-002,0-000,0-000,0-000,0-000,No,68.68378425,0
24,45,1,No,No,No,920,No,0,0,0,0,0,0,0,0,1.333333333,38.3662631,-122.6262482,SONOMA,271.7809524,1,0,RussianRiver,18-01,18-010110,FR,FR-999,0-000,0-000,0-000,0-000,0-000,No,684.5721664,0
13,40,1,No,No,No,1139,Yes,0,0,0,0,0,0,0,0,1.333333333,38.8265075,-123.0082995,SONOMA,271.7809524,1,0,RussianRiver,18-01,18-010110,1,0-000,1-054,0-000,0-000,0-000,0-000,No,684.5721664,0
26,80,1,No,No,No,1551,No,0,0,0,0,0,0,0,0,1.333333333,38.3267295,-122.517694,SONOMA,271.7809524,1,0,NotInCurtailedWatershed,18-05,18-050002,FR,FR-999,0-000,0-000,0-000,0-000,0-000,No,68.68378425,0
15,25,0.5,No,No,No,1918,No,0,0,0,0,0,0,0,0,0.333333333,38.5229516,-122.7223839,SONOMA,271.7809524,2,0,RussianRiver,18-01,18-010110,FR,FR-999,0-000,0-000,0-000,0-000,0-000,No,684.5721664,0
20,66,1,No,No,No,841,No,0,0,0,0,0,0,0,0,1.333333333,38.4008263,-122.7205936,SONOMA,271.7809524,1,0,RussianRiver,18-01,18-010110,1,0-000,1-055,0-000,0-000,0-000,0-000,No,684.5721664,0
73,418,0.5,No,No,No,981,No,0,0,0,0,0,0,0,0,0.333333333,38.4354626,-122.9747072,SONOMA,271.7809524,2,0,RussianRiver,18-01,18-010110,FR,FR-999,0-000,0-000,0-000,0-000,0-000,No,684.5721664,0
53,148,0.5,No,No,No,1795,No,0,0,0,0,1,1,0,2,0.333333333,38.290439,-122.5424574,SONOMA,271.7809524,2,0,NotInCurtailedWatershed,18-05,18-050002,FR-2,FR-999,2-002,0-000,0-000,0-000,0-000,No,68.68378425,0
23,48,0.5,No,No,No,1277,No,0,0,0,0,1,0,0,1,0.333333333,38.4217323,-122.537953,SONOMA,271.7809524,2,0,NotInCurtailedWatershed,18-05,18-050002,FR,FR-999,0-000,0-000,0-000,0-000,0-000,No,68.68378425,0
18,60,0.5,No,No,No,2138,No,0,0,0,0,1,0,0,1,0.333333333,38.2648052,-122.6687282,SONOMA,271.7809524,2,0,NotInCurtailedWatershed,18-05,18-050002,1,0-000,1-059,0-000,0-000,0-000,0-000,No,68.68378425,0
16,50,1,No,No,No,928,No,0,0,0,0,0,0,0,0,1.333333333,38.4334318,-122.869193,SONOMA,271.7809524,1,0,RussianRiver,18-01,18-010110,1,0-000,1-059,0-000,0-000,0-000,0-000,No,684.5721664,0
24,118,0,No,No,No,2365,No,0,0,0,0,0,0,0,0,0,38.4353522,-122.8690145,SONOMA,271.7809524,2,0,RussianRiver,18-01,18-010110,1,0-000,1-059,0-000,0-000,0-000,0-000,Yes,684.5721664,0
